"","id","county","chci09","chci10","chci11","chci12","chci13","chci14","chci15","chci16","chci17","pop09","pop10","pop11","pop12","pop13","pop14","pop15","pop16","pop17","chcig","chcigr","popg","popgr"
"1432",28061,"Jasper County, Mississippi",124.63,125.03,124.17,126.05,126.29,127.77,128.48,130.72,130.92,11591,11450,11508,11450,11374,11313,11274,11265,11241,6.28999999999999,0.050469389392602,-350,-0.0301958416012423
"1433",28063,"Jefferson County, Mississippi",128.13,130.05,128.85,132.32,132.97,134.12,129.29,131.18,123.7,5952,5369,5149,5027,4981,4976,4916,4937,4951,-4.43000000000001,-0.0345742605166628,-1001,-0.16817876344086
"1434",28065,"Jefferson Davis County, Mississippi",123.26,124.27,124.46,127.35,127.67,127.03,127.69,128.89,127.71,8485,8625,8415,8436,8373,8336,8288,8174,8118,4.45000000000002,0.0361025474606524,-367,-0.0432527990571597
"1435",28067,"Jones County, Mississippi",126.84,128.92,129.48,130.39,130.82,130.83,132.26,132.93,133.29,43147,43225,43535,43863,44111,44378,44503,44779,44791,6.45,0.0508514664143803,1644,0.0381023014346304
"1436",28069,"Kemper County, Mississippi",121.25,117.73,121.81,123.01,123.13,124.8,125.45,126.4,128.22,6458,6946,7022,6989,6969,6893,6745,6852,6914,6.97000000000001,0.0574845360824743,456,0.0706100960049551
"1437",28071,"Lafayette County, Mississippi",152.19,152.44,153.71,153.15,151.25,151.3,153.47,154.59,157.26,22651,24683,25231,25733,26654,27312,28578,29500,30059,5.06999999999999,0.0333136211314803,7408,0.32704957838506
"1438",28073,"Lamar County, Mississippi",142.08,146.3,147.64,147.47,148.63,149.64,151.08,152.08,150.74,28316,32676,33951,34815,35880,36925,37756,38492,39297,8.66000000000003,0.0609515765765768,10981,0.387801949427885
"1439",28075,"Lauderdale County, Mississippi",132.56,133.46,133.43,134.21,134.75,135.19,135.44,135.83,136.61,49802,51273,51964,52282,52505,52522,52568,52341,52004,4.04999999999998,0.0305522027761013,2202,0.044215091763383
"1440",28077,"Lawrence County, Mississippi",124.72,126.46,127.4,128.79,128.24,127.8,126.9,128.28,129.28,8606,8509,8510,8547,8495,8440,8408,8429,8422,4.55999999999999,0.0365618986529826,-184,-0.0213804322565652
"1441",28079,"Leake County, Mississippi",120.14,120.88,122.43,121.56,122.12,123.36,123.33,124.31,125,13446,14035,14173,14190,14319,14350,14503,14471,14612,4.86,0.0404528050607624,1166,0.0867172393276811
"1442",28081,"Lee County, Mississippi",134.56,134.33,135.16,135.9,136.31,136.92,137.23,138.09,138.7,51655,52650,53415,53938,54618,55146,55648,55985,55803,4.14000000000001,0.0307669441141499,4148,0.0803020036782499
"1443",28083,"Leflore County, Mississippi",124.49,123.71,123.44,125.02,127.69,127.18,127.95,129.05,128.8,20695,19946,19802,19503,19467,19390,19319,18494,18120,4.30999999999999,0.0346212547192545,-2575,-0.124426189900942
"1444",28085,"Lincoln County, Mississippi",129.4,130.78,131.38,130.22,131.91,130.63,131.9,132.18,132.99,22571,22729,22839,22843,22817,22795,22782,22981,23045,3.59,0.0277434312210201,474,0.0210003987417483
"1445",28087,"Lowndes County, Mississippi",132.71,132.94,133.46,133.56,134.84,135.6,136.09,136.88,138.18,37276,37806,38023,38149,38493,38658,38939,39356,39223,5.47,0.0412176927134353,1947,0.0522319991415388
"1446",28089,"Madison County, Mississippi",152.57,154.65,156.55,158.2,158.8,159.88,159.56,159.64,160.76,56450,58592,60188,61582,63205,64344,65786,66923,67127,8.19,0.0536802779052238,10677,0.189140832595217
"1447",28091,"Marion County, Mississippi",122.11,123.57,124.68,125.69,125.06,125.21,125.87,126.55,126.83,16269,17468,17590,17616,17628,17581,17537,17402,17197,4.71999999999998,0.0386536729178608,928,0.0570409982174688
"1448",28093,"Marshall County, Mississippi",118.78,119.56,119.29,119.93,121.47,122.89,125.06,125.83,126.35,23435,24346,24503,24631,24545,24631,24462,24478,24467,7.56999999999999,0.0637312678902171,1032,0.0440366972477064
"1449",28095,"Monroe County, Mississippi",123.31,124.72,125.05,125.3,124.68,126.17,126.3,127.57,128.37,24561,24839,24790,24789,24724,24665,24633,24560,24708,5.06,0.0410347903657449,147,0.00598509832661537
"1450",28097,"Montgomery County, Mississippi",125.65,126.21,125.92,124.44,123.66,125.54,125.87,128.46,133.07,7489,7246,7161,7001,6925,6932,6924,7013,7130,7.42,0.0590529247910864,-359,-0.047936974228869
"1451",28099,"Neshoba County, Mississippi",124.64,124.28,124.59,126.35,126.65,128.17,127.62,128.44,128.52,18691,18458,18550,18566,18705,18527,18618,18645,18610,3.87999999999998,0.031129653401797,-81,-0.00433363650955005
"1452",28101,"Newton County, Mississippi",126.69,128.39,129.09,129.07,130.66,131.58,131.17,132.36,132.23,14128,13822,13879,14039,13997,14038,13888,13819,13659,5.54000000000001,0.0437287868024312,-469,-0.0331964892412231
"1453",28103,"Noxubee County, Mississippi",117.65,120.93,119.55,118.43,119.6,119.5,119.63,123.42,121.41,7306,7393,7369,7332,7303,7265,7275,7266,7161,3.76000000000001,0.0319592010199745,-145,-0.0198467013413633
"1454",28105,"Oktibbeha County, Mississippi",153.34,152.88,155.24,156.53,156.16,156.17,156.81,156.11,157.42,20618,23384,23606,24016,24438,24691,24496,24909,25070,4.07999999999998,0.0266075388026606,4452,0.215927830051411
"1455",28107,"Panola County, Mississippi",123.01,123.6,124.93,126.9,127.24,128.84,128.76,129.29,127.26,22106,22060,22084,22090,22070,22050,22175,22250,22328,4.25,0.0345500365823917,222,0.0100425223921107
"1456",28109,"Pearl River County, Mississippi",128,128.31,128.96,129.09,128.66,128.94,129.06,130.38,131.32,37033,37085,36984,36987,36905,36867,36741,37048,37230,3.32000000000001,0.0259375000000001,197,0.00531957983420193
"1457",28111,"Perry County, Mississippi",123.09,124.31,124.09,123.14,123.9,124.12,125.24,124.91,125.98,7891,8096,8076,8108,8158,8202,8266,8295,8225,2.89,0.0234787553822406,334,0.0423267013052845
"1458",28113,"Pike County, Mississippi",129.45,129.5,129.77,129.71,129.53,130.02,130.73,129.77,130.57,25092,25873,25816,25850,25734,25681,25575,25466,25292,1.11999999999998,0.00865198918501333,200,0.00797066794197354
"1459",28115,"Pontotoc County, Mississippi",123.15,123.56,122.13,123.54,124.4,125.71,125.87,126.49,126.75,18263,18909,19139,19364,19473,19648,19630,19928,20055,3.60000000000001,0.0292326431181487,1792,0.0981218857799923
"1460",28117,"Prentiss County, Mississippi",125.8,123.65,122.66,123.22,123.11,124.5,125.73,126.42,126.86,16686,16466,16543,16583,16525,16570,16700,16756,16919,1.06,0.0084260731319555,233,0.013963801989692
"1461",28119,"Quitman County, Mississippi",116.92,117.04,118.79,120.08,122.42,121.35,120.08,120,120.99,5435,5391,5291,5187,5163,5127,5103,5029,4999,4.07000000000002,0.0348101265822787,-436,-0.0802207911683533
"1462",28121,"Rankin County, Mississippi",142.21,142.35,142.58,143.49,143.98,144.66,145.24,145.71,145.18,90960,91932,93584,94911,96281,97939,99098,100309,101973,2.97,0.0208846072709373,11013,0.121075197889182
"1463",28123,"Scott County, Mississippi",118.37,120.53,119.72,120.47,120.35,121.03,121.04,122.7,124.01,18252,17733,17817,17761,18038,18215,18311,18170,18442,5.64,0.047647207907409,190,0.0104098181021258
"1464",28125,"Sharkey County, Mississippi",123.85,125.67,125.75,125.44,129.94,132.19,130.9,129.54,132.51,3285,3135,3119,3064,3198,3219,3118,3052,3138,8.66000000000001,0.0699232943076303,-147,-0.0447488584474886
"1465",28127,"Simpson County, Mississippi",125.76,126.03,126.29,126.91,127.88,127.08,126.65,127.15,126.99,18071,17906,17929,17819,17801,17893,17945,18086,18162,1.23,0.00978053435114507,91,0.00503569254606829
"1466",28129,"Smith County, Mississippi",127.16,127.29,126.14,128.1,126.69,127.28,126.71,126.3,125.01,10131,10712,10688,10754,10774,10759,10737,10764,10803,-2.15000000000001,-0.0169078326517773,672,0.0663310630737341
"1467",28131,"Stone County, Mississippi",126.4,128.4,130.2,131.26,130.96,130.37,129.69,129.36,130.34,10096,10907,11055,11210,11546,11711,11684,11914,11685,3.94000000000001,0.0311708860759495,1589,0.157389064976228
"1468",28133,"Sunflower County, Mississippi",122.38,122.02,122.42,122.2,122.49,123.19,124.67,125.15,125.36,18640,19132,19056,18570,18383,18180,18049,17856,17666,2.97999999999999,0.0243503840496812,-974,-0.0522532188841202
"1469",28135,"Tallahatchie County, Mississippi",115.57,116.6,116.91,116.94,117.98,119.32,117.39,118.58,121.54,8368,9796,9967,10054,10209,10412,10936,10130,10390,5.97000000000004,0.0516570044129103,2022,0.241634799235182
"1470",28137,"Tate County, Mississippi",126.06,128.5,128.87,130.04,129.58,131.51,131.02,130.72,131.08,16904,17585,17838,18004,18141,18209,18204,18225,18395,5.01999999999998,0.0398223068380135,1491,0.0882039753904401
"1471",28139,"Tippah County, Mississippi",119.54,121.69,123.62,124.74,123.98,123.83,125.12,125.94,126.22,14082,14492,14505,14487,14432,14521,14468,14491,14372,6.68000000000004,0.0558808766939939,290,0.0205936656724897
"1472",28141,"Tishomingo County, Mississippi",122.52,123.11,124.25,123.81,124.99,125.83,125.44,125.39,125.55,13320,13522,13542,13527,13610,13632,13616,13650,13621,3.03,0.0247306562193928,301,0.0225975975975976
"1473",28143,"Tunica County, Mississippi",120.94,123.93,121.31,124.16,126.19,128.35,128.67,130.81,130.92,6366,6569,6522,6501,6504,6388,6429,6292,6668,9.97999999999999,0.0825202579791631,302,0.0474395224630851
"1474",28145,"Union County, Mississippi",124.89,126.44,126.07,126.5,126.9,127.1,126.28,128.4,128.72,17421,17803,17719,17886,18025,18173,18405,18531,18713,3.82999999999998,0.0306669869485146,1292,0.0741633660524654
"1475",28147,"Walthall County, Mississippi",124.31,124.42,123.73,123.6,124.63,126.22,125.37,123.95,125.32,9666,10074,10138,10100,10048,10015,9909,9826,9696,1.01000000000001,0.00812484916740411,30,0.00310366232153942
"1476",28149,"Warren County, Mississippi",136.09,138.44,138.17,137.74,139.03,140.07,140.32,139.58,139.56,30746,31871,31901,31943,31919,31883,31806,31728,31711,3.47,0.0254978323168491,965,0.0313861965784167
"1477",28151,"Washington County, Mississippi",127.63,127.58,129.41,128.64,129.55,129.78,130.37,130.01,131.68,33909,32322,32008,31742,31710,31534,31395,31122,30707,4.04999999999998,0.0317323513280575,-3202,-0.0944292075850069
"1478",28153,"Wayne County, Mississippi",121.62,122.57,122.31,121.11,122.7,122.67,126.35,123.88,124.92,13276,13539,13430,13427,13440,13468,13388,13553,13643,3.29999999999998,0.0271336951159347,367,0.0276438686351311
"1479",28155,"Webster County, Mississippi",124.38,128.97,128.91,131.39,132.75,133.67,130.91,133.49,133.62,6636,6788,6792,6781,6755,6776,6748,6812,6711,9.23999999999998,0.0742884708152435,75,0.0113019891500904
"1480",28157,"Wilkinson County, Mississippi",115.19,117.35,118.9,119.76,122.04,124.25,122.91,121.17,123.57,6671,6719,6703,6614,6552,6428,6395,6379,6308,8.38000000000002,0.0727493706050875,-363,-0.0544146304901814
"1481",28159,"Winston County, Mississippi",126.29,127.79,129.62,130.08,129.36,129.47,128.66,130.15,129.37,12793,12934,12948,12733,12769,12704,12620,12718,12800,3.08000000000001,0.0243883126138254,7,0.000547174235910263
"1482",28161,"Yalobusha County, Mississippi",122.6,124.7,125.3,123.63,126.92,125.41,126.16,127.15,128.85,9011,8506,8387,8436,8379,8348,8457,8434,8539,6.24999999999999,0.0509787928221858,-472,-0.0523804239263123
"1483",28163,"Yazoo County, Mississippi",122.33,122.75,123.65,122.34,122.4,123.92,124.66,125.56,126.42,18379,18587,18571,18713,18733,18558,18469,18571,18217,4.09,0.0334341535191695,-162,-0.00881440774797323
"1484",29001,"Adair County, Missouri",139.36,141.16,141.87,141.43,142.8,143.28,145.91,146.5,147.47,12578,13641,13722,13918,13927,13950,13588,13621,13426,8.11000000000001,0.0581946039035592,848,0.0674193035458737
"1485",29003,"Andrew County, Missouri",136.61,136.92,136.7,137.6,138.55,139.05,139.48,139.86,141.48,11300,11554,11696,11777,11864,11995,12011,12005,12033,4.87,0.0356489276041286,733,0.0648672566371681
"1486",29005,"Atchison County, Missouri",133.29,133.55,136.21,136.78,136.65,136.42,137.84,137.24,138.45,4285,4175,4129,4066,4050,3999,3964,3945,3939,5.15999999999997,0.0387125815890162,-346,-0.0807467911318553
"1487",29007,"Audrain County, Missouri",127.43,127.81,128.87,128.63,128.78,128.24,127.19,128.21,129.58,17356,17303,17313,17325,17308,17380,17535,17659,17588,2.14999999999999,0.0168720081613434,232,0.0133671352846278
"1488",29009,"Barry County, Missouri",124.11,125.26,126.74,126.76,127.1,127.19,127.9,127.03,126.95,23771,23981,24072,24220,24356,24580,24684,24688,24419,2.84,0.022882926436226,648,0.027260106852888
"1489",29011,"Barton County, Missouri",130.31,128.68,129.9,131.38,132.1,129.85,132.15,130.12,132.41,8439,8349,8333,8307,8319,8275,8212,8154,8091,2.09999999999999,0.0161154170823421,-348,-0.0412371134020619
"1490",29013,"Bates County, Missouri",126.1,126.39,125.41,127.21,128.03,128.04,129.33,130.31,130.83,11284,11534,11559,11574,11563,11481,11420,11323,11218,4.73000000000002,0.0375099127676449,-66,-0.00584898971995746
"1491",29015,"Benton County, Missouri",123.74,127.04,126.99,127.01,126.44,128.25,127.81,127.29,128.23,13843,14344,14459,14500,14505,14523,14469,14451,14558,4.48999999999999,0.0362857604654921,715,0.0516506537600231
"1492",29017,"Bollinger County, Missouri",119.3,120.36,121.19,122.41,123.94,124.91,122.6,122.62,123.11,8152,8429,8409,8442,8491,8523,8594,8594,8687,3.81,0.0319362950544845,535,0.0656280667320903
"1493",29019,"Boone County, Missouri",159.97,159.93,160.5,162,161.81,162.22,162.37,161.85,161.1,84633,90698,92373,94366,96018,97793,99851,101676,103554,1.13,0.00706382446708755,18921,0.223565275956187
"1494",29021,"Buchanan County, Missouri",133.05,134.25,134.63,134.82,135.09,135.26,135.39,135.91,135.97,58686,57978,58311,58436,58638,59189,59643,59825,60333,2.91999999999999,0.0219466366027808,1647,0.0280646150700337
"1495",29023,"Butler County, Missouri",125.97,126.36,127.13,127.71,127.87,128.55,129.43,131.22,131.56,28081,28931,29127,29332,29377,29368,29357,29211,29343,5.59,0.0443756449948401,1262,0.0449414194651188
"1496",29025,"Caldwell County, Missouri",128.12,128.26,129.93,130.83,130.11,131.14,133.45,134.35,134.44,6157,6324,6370,6346,6310,6284,6253,6223,6207,6.31999999999999,0.0493287542928504,50,0.00812083807048888
"1497",29027,"Callaway County, Missouri",135.15,135.11,137.16,137.65,136.11,136.72,135.03,135.31,136.24,28133,28454,28904,29091,29369,29603,29750,30003,30293,1.09000000000003,0.0080651128375881,2160,0.0767781608786834
"1498",29029,"Camden County, Missouri",136.43,138.26,137.7,137.98,137.91,138.14,137.01,138.14,138.42,29358,31990,32310,32421,32644,32715,32867,32899,33660,1.99000000000001,0.0145862346991132,4302,0.14653586756591
"1499",29031,"Cape Girardeau County, Missouri",139.36,139.75,140.11,140.7,141.45,142.02,143.64,145.04,145.44,44993,47328,47832,48597,48815,49225,49602,50061,50086,6.08000000000001,0.0436280137772676,5093,0.113195385948925
"1500",29033,"Carroll County, Missouri",130.22,131.34,130.36,129.95,128.94,131.61,132.79,132.3,132.01,6659,6545,6472,6420,6307,6278,6255,6248,6175,1.78999999999999,0.0137459683612348,-484,-0.0726835861240426
"1501",29035,"Carter County, Missouri",120.44,122.76,123.54,125.7,125.88,127.88,125.75,126.58,126.63,3968,4135,4131,4186,4214,4226,4252,4247,4245,6.19000000000001,0.0513948854201263,277,0.0698084677419355
"1502",29037,"Cass County, Missouri",138.1,138.73,139.61,139.84,140.67,141.61,142.28,142.73,143.26,63183,63821,64897,65579,66032,66698,67217,67897,68556,5.16,0.0373642288196959,5373,0.0850386971178956
"1503",29039,"Cedar County, Missouri",126.5,126.16,127.18,129.72,129.22,128.67,128.9,129.73,128.66,9560,9823,9832,9774,9707,9734,9733,9669,9623,2.16000000000001,0.0170750988142293,63,0.00658995815899582
"1504",29041,"Chariton County, Missouri",129.29,128.75,129.12,127.86,126.29,128.14,130.49,131.72,133.2,5428,5551,5519,5504,5502,5496,5422,5378,5352,3.91000000000003,0.030242091422384,-76,-0.0140014738393515
"1505",29043,"Christian County, Missouri",142.05,143.16,143.02,143.27,142.99,142.84,143.04,143.11,144.62,47527,48180,49481,50598,51552,52508,53381,54396,55146,2.57000000000002,0.0180922210489266,7619,0.160308877059356
"1506",29045,"Clark County, Missouri",127.19,127.45,128.5,127.02,128.14,127.02,129.48,128.84,128.73,4891,4910,4983,4931,4838,4831,4805,4784,4736,1.53999999999999,0.0121078701155751,-155,-0.0316908607646698
"1507",29047,"Clay County, Missouri",145.09,146.14,146.46,146.45,146.83,146.96,146.95,147.94,148.2,144179,141602,144420,146957,149210,151557,153656,155930,158358,3.11000000000001,0.021434971397064,14179,0.0983430319255925
"1508",29049,"Clinton County, Missouri",135.92,135.82,135.5,136.05,135.29,136.14,136.37,137.37,137.56,14023,13929,14030,14056,14106,14069,14011,14059,14114,1.64000000000001,0.0120659211300766,91,0.0064893389431648
"1509",29051,"Cole County, Missouri",143.31,144.5,145.1,145.66,145.75,145.92,146.8,147.37,147.06,47996,48725,50540,51170,51413,51732,52014,51995,52300,3.75,0.0261670504500733,4304,0.089674139511626
"1510",29053,"Cooper County, Missouri",128.33,130.52,132.47,132.92,133.74,134.85,134.85,136.29,136.34,11246,11765,11798,11750,11855,11885,11957,12030,12161,8.01000000000002,0.0624172056417051,915,0.0813622621376489
"1511",29055,"Crawford County, Missouri",122.43,123.21,122.3,124.5,125.19,125.46,124.52,125.53,123.69,15890,16595,16709,16795,16804,16872,16908,16873,16860,1.26000000000003,0.0102915951972559,970,0.0610446821900566
"1512",29057,"Dade County, Missouri",123.78,123.99,125.44,126.98,129.67,130.69,131.37,130.9,131.56,5310,5608,5615,5580,5562,5535,5492,5459,5431,7.78000000000002,0.0628534496687673,121,0.0227871939736347
"1513",29059,"Dallas County, Missouri",123.11,123.5,123.09,126.4,125.43,127.1,128.21,126.93,126.55,11029,11368,11428,11460,11444,11434,11419,11363,11351,3.44,0.02794249045569,322,0.0291957566415813
"1514",29061,"Daviess County, Missouri",126.95,128.54,128.88,130.31,130,129.1,128.7,129.68,130.49,5246,5511,5528,5534,5542,5532,5477,5451,5520,3.54000000000003,0.0278849940921625,274,0.0522302706824247
"1515",29063,"DeKalb County, Missouri",129.2,126.88,127.12,125.62,125.48,126.93,127.53,129.47,130.58,8916,9449,9499,9567,9526,9514,9506,9477,9411,1.38,0.0106811145510836,495,0.0555181695827725
"1516",29065,"Dent County, Missouri",120.74,122.46,123.5,123.54,122.71,124.8,124.29,124.97,125.41,10405,10703,10812,10834,10851,10873,10900,10914,10953,4.66999999999999,0.0386781513997017,548,0.0526669870254685
"1517",29067,"Douglas County, Missouri",124.15,123.76,123.61,125.68,125.57,123.88,123.91,124.57,124.28,8927,9279,9507,9571,9594,9673,9696,9663,9636,0.129999999999995,0.00104712041884813,709,0.0794219782681752
"1518",29069,"Dunklin County, Missouri",118.46,117.65,118.87,118.93,121.5,121.11,122.74,122.63,123.94,21015,21326,21293,21188,21112,20895,20723,20521,20341,5.48,0.0462603410433902,-674,-0.0320723292886034
